product_length_cm,product_width_cm,product_height_cm,ID_Shape
50,14,34,7869
27,28,19,7870
28,12,21,7871
58,23,17,7872
40,29,15,7873
20,34,34,7874
36,36,105,7875
18,17,17,7876
70,40,40,7877
25,30,8,7878
26,25,20,7879
68,24,74,7880
65,82,32,7881
16,37,21,7882
40,45,20,7883
22,25,22,7884
39,48,19,7885
40,30,50,7886
47,11,70,7887
28,19,7,7888
39,26,7,7889
40,30,18,7890
16,25,65,7891
22,18,11,7892
49,11,32,7893
95,20,25,7894
39,29,6,7895
39,26,6,7896
48,35,19,7897
20,40,30,7898
31,23,17,7899
30,11,19,7900
46,29,11,7901
100,19,16,7902
81,37,15,7903
44,32,35,7904
55,61,44,7905
44,35,27,7906
61,61,28,7907
25,35,12,7908
102,11,8,7909
47,32,29,7910
48,16,19,7911
70,40,6,7912
102,83,5,7913
20,17,23,7914
34,13,13,7915
70,45,45,7916
32,17,18,7917
40,13,15,7918
33,26,20,7919
32,39,15,7920
21,21,15,7921
85,23,13,7922
22,24,25,7923
30,19,19,7924
24,22,23,7925
45,40,28,7926
105,50,35,7927
26,25,28,7928
15,11,10,7929
30,25,24,7930
27,26,6,7931
60,16,10,7932
32,25,17,7933
28,28,4,7934
32,15,11,7935
28,44,10,7936
30,26,30,7937
33,27,36,7938
59,52,68,7939
16,36,31,7940
20,12,3,7941
45,15,54,7942
36,12,3,7943
22,22,50,7944
41,41,5,7945
25,22,23,7946
17,15,8,7947
29,29,23,7948
39,42,12,7949
34,33,21,7950
65,38,17,7951
35,16,21,7952
55,42,3,7953
35,16,14,7954
28,25,40,7955
41,57,12,7956
19,17,26,7957
25,31,13,7958
100,85,7,7959
96,16,10,7960
28,18,5,7961
37,17,15,7962
20,27,20,7963
40,30,9,7964
38,63,7,7965
26,15,16,7966
28,25,15,7967
45,25,65,7968
50,60,40,7969
28,27,30,7970
53,25,8,7971
16,18,7,7972
60,14,20,7973
25,30,100,7974
84,56,52,7975
45,26,33,7976
31,31,24,7977
64,15,35,7978
46,46,13,7979
41,31,4,7980
36,30,5,7981
44,34,19,7982
32,21,37,7983
30,55,35,7984
54,36,32,7985
18,21,18,7986
21,19,23,7987
17,20,24,7988
27,17,7,7989
56,12,54,7990
19,19,10,7991
22,32,50,7992
22,11,20,7993
16,29,44,7994
40,22,18,7995
46,21,3,7996
25,16,9,7997
53,43,32,7998
46,12,11,7999
48,26,24,8000
28,21,23,8001
30,30,75,8002
21,19,15,8003
21,17,7,8004
22,22,23,8005
19,13,21,8006
70,45,50,8007
30,12,4,8008
37,36,41,8009
41,41,26,8010
47,32,27,8011
21,26,4,8012
16,46,27,8013
49,40,40,8014
23,13,18,8015
18,18,7,8016
22,19,22,8017
18,15,80,8018
33,30,13,8019
19,18,9,8020
55,24,5,8021
45,42,19,8022
65,52,37,8023
35,13,30,8024
30,25,105,8025
104,20,4,8026
40,28,24,8027
49,38,13,8028
60,40,7,8029
24,22,5,8030
34,17,7,8031
48,49,49,8032
26,7,7,8033
38,21,5,8034
27,39,32,8035
31,33,22,8036
24,21,16,8037
38,41,27,8038
81,50,24,8039
35,22,12,8040
36,35,54,8041
34,50,22,8042
25,14,33,8043
20,35,32,8044
26,21,23,8045
100,20,12,8046
22,18,21,8047
90,27,14,8048
57,22,57,8049
22,39,46,8050
56,50,20,8051
50,17,15,8052
105,52,12,8053
37,43,15,8054
19,24,36,8055
79,55,11,8056
40,14,10,8057
37,12,9,8058
37,18,37,8059
58,52,40,8060
16,23,25,8061
19,19,5,8062
40,38,48,8063
45,35,5,8064
62,41,62,8065
56,36,40,8066
66,48,14,8067
38,13,11,8068
27,20,20,8069
38,14,24,8070
35,23,15,8071
32,30,15,8072
58,43,12,8073
47,45,15,8074
37,39,23,8075
48,35,30,8076
45,11,45,8077
35,20,3,8078
38,28,19,8079
38,32,6,8080
45,24,15,8081
35,32,11,8082
61,58,15,8083
57,17,10,8084
29,25,19,8085
90,11,11,8086
21,15,8,8087
22,19,24,8088
26,11,3,8089
48,45,24,8090
67,23,20,8091
47,13,8,8092
26,19,9,8093
21,15,9,8094
39,42,95,8095
43,19,8,8096
32,51,29,8097
90,11,80,8098
95,47,6,8099
28,33,21,8100
33,20,6,8101
17,18,5,8102
16,37,12,8103
22,15,13,8104
35,27,15,8105
33,13,13,8106
35,30,30,8107
26,21,17,8108
45,28,25,8109
27,24,21,8110
31,39,18,8111
16,40,40,8112
36,22,15,8113
26,26,28,8114
50,35,7,8115
57,52,18,8116
16,21,3,8117
42,22,90,8118
42,25,36,8119
59,36,8,8120
78,27,78,8121
46,37,31,8122
35,28,23,8123
38,29,23,8124
43,31,40,8125
18,18,30,8126
38,27,18,8127
35,11,11,8128
18,58,12,8129
42,14,11,8130
43,39,13,8131
28,21,11,8132
20,16,17,8133
22,18,12,8134
29,21,37,8135
22,15,15,8136
26,27,16,8137
43,43,43,8138
30,28,32,8139
18,21,14,8140
32,26,12,8141
23,30,23,8142
28,25,33,8143
26,26,14,8144
29,22,18,8145
52,10,8,8146
41,32,3,8147
30,24,18,8148
38,42,35,8149
39,27,21,8150
16,24,19,8151
16,25,25,8152
16,50,50,8153
26,34,29,8154
29,42,29,8155
48,29,21,8156
18,33,48,8157
63,15,5,8158
40,16,18,8159
44,30,15,8160
70,68,20,8161
25,23,14,8162
73,27,30,8163
55,40,15,8164
29,20,15,8165
16,40,60,8166
33,25,25,8167
29,22,48,8168
44,15,8,8169
36,27,7,8170
32,34,35,8171
38,25,10,8172
41,25,34,8173
43,18,18,8174
30,23,18,8175
28,42,69,8176
82,22,3,8177
40,22,12,8178
40,16,38,8179
34,50,34,8180
40,22,15,8181
63,21,10,8182
16,24,13,8183
30,15,4,8184
15,19,4,8185
27,27,26,8186
42,42,5,8187
50,32,30,8188
28,22,6,8189
56,37,36,8190
23,17,18,8191
40,28,8,8192
53,26,10,8193
26,20,20,8194
37,32,17,8195
32,27,5,8196
26,24,11,8197
27,26,5,8198
25,16,28,8199
33,15,15,8200
60,40,12,8201
75,30,25,8202
32,47,32,8203
37,25,37,8204
43,38,15,8205
105,49,15,8206
40,31,27,8207
46,35,18,8208
30,25,18,8209
29,16,5,8210
56,34,31,8211
33,25,6,8212
80,12,12,8213
13,20,17,8214
26,27,18,8215
52,55,54,8216
80,44,23,8217
50,27,27,8218
53,49,10,8219
90,35,8,8220
55,11,9,8221
55,35,13,8222
78,49,19,8223
38,30,22,8224
30,24,3,8225
26,47,25,8226
71,23,2,8227
41,28,19,8228
14,10,8,8229
45,23,15,8230
32,22,13,8231
24,24,6,8232
35,25,12,8233
90,20,12,8234
32,32,42,8235
15,17,14,8236
47,33,46,8237
34,18,17,8238
35,29,19,8239
17,32,8,8240
80,14,14,8241
31,23,4,8242
35,30,5,8243
36,36,31,8244
20,19,10,8245
23,11,16,8246
39,38,16,8247
33,19,27,8248
37,28,2,8249
31,15,16,8250
26,22,12,8251
28,22,14,8252
105,11,6,8253
65,47,19,8254
18,13,3,8255
19,21,16,8256
18,11,20,8257
68,45,3,8258
56,20,11,8259
95,30,16,8260
87,42,45,8261
54,53,22,8262
30,39,56,8263
37,61,14,8264
30,27,20,8265
20,12,35,8266
91,56,33,8267
30,20,31,8268
30,30,80,8269
17,12,26,8270
30,30,55,8271
19,21,9,8272
46,46,12,8273
99,30,33,8274
23,25,20,8275
70,25,25,8276
36,36,34,8277
18,20,35,8278
20,16,22,8279
57,42,17,8280
30,30,47,8281
38,38,54,8282
39,11,11,8283
62,17,27,8284
37,27,6,8285
42,35,3,8286
23,18,13,8287
34,22,7,8288
61,21,61,8289
45,105,14,8290
18,36,37,8291
14,13,13,8292
98,18,17,8293
17,13,17,8294
42,37,30,8295
56,41,11,8296
19,29,25,8297
45,26,28,8298
45,65,55,8299
18,33,46,8300
40,11,20,8301
99,50,10,8302
41,40,20,8303
37,18,44,8304
19,14,10,8305
49,39,10,8306
24,30,3,8307
17,32,48,8308
22,25,52,8309
60,30,13,8310
74,90,7,8311
21,20,15,8312
37,37,19,8313
20,25,13,8314
12,8,12,8315
36,33,6,8316
81,11,81,8317
35,23,27,8318
18,19,10,8319
21,19,18,8320
43,28,28,8321
58,38,20,8322
20,23,16,8323
29,48,69,8324
29,26,22,8325
46,30,10,8326
32,24,12,8327
41,41,23,8328
42,42,33,8329
12,11,8,8330
45,37,20,8331
40,28,22,8332
56,48,37,8333
45,24,11,8334
34,13,38,8335
42,30,5,8336
17,25,25,8337
22,16,24,8338
68,43,9,8339
50,53,30,8340
39,57,15,8341
19,21,19,8342
19,20,50,8343
29,26,17,8344
29,18,15,8345
35,21,21,8346
18,25,31,8347
25,60,15,8348
54,40,12,8349
40,14,15,8350
66,14,17,8351
44,36,12,8352
63,63,68,8353
32,25,6,8354
52,38,4,8355
50,31,33,8356
32,22,16,8357
27,34,4,8358
64,36,16,8359
17,28,22,8360
25,18,6,8361
21,29,3,8362
27,27,22,8363
40,40,105,8364
38,33,33,8365
26,16,12,8366
54,62,84,8367
90,60,30,8368
23,19,18,8369
28,23,30,8370
24,14,23,8371
21,19,24,8372
31,22,14,8373
28,25,19,8374
25,14,28,8375
30,20,64,8376
57,43,16,8377
30,36,4,8378
79,47,15,8379
40,40,43,8380
46,45,12,8381
18,20,20,8382
16,11,33,8383
47,35,12,8384
21,14,13,8385
25,55,35,8386
30,15,5,8387
35,18,75,8388
44,44,16,8389
48,28,26,8390
100,50,25,8391
16,36,20,8392
50,50,21,8393
30,40,28,8394
26,26,19,8395
45,12,12,8396
16,48,34,8397
26,21,15,8398
57,13,57,8399
24,11,7,8400
55,38,14,8401
41,30,11,8402
22,11,2,8403
35,35,13,8404
53,19,53,8405
39,37,10,8406
52,33,27,8407
45,34,19,8408
53,32,31,8409
43,15,8,8410
15,13,7,8411
30,18,16,8412
52,74,18,8413
31,27,14,8414
47,30,30,8415
33,18,7,8416
47,20,5,8417
18,16,2,8418
39,25,32,8419
20,30,5,8420
50,30,28,8421
33,50,51,8422
55,55,12,8423
28,19,37,8424
46,28,13,8425
65,65,12,8426
36,20,26,8427
70,33,15,8428
60,40,60,8429
54,46,13,8430
35,43,41,8431
31,26,31,8432
91,18,78,8433
86,35,67,8434
105,16,10,8435
24,24,16,8436
19,11,18,8437
33,24,18,8438
29,29,27,8439
45,47,11,8440
61,61,17,8441
16,25,23,8442
62,11,17,8443
46,12,10,8444
38,24,10,8445
23,22,22,8446
23,20,8,8447
30,50,76,8448
36,33,9,8449
53,27,8,8450
20,43,18,8451
70,50,50,8452
25,23,25,8453
41,28,22,8454
99,28,65,8455
55,65,6,8456
20,11,14,8457
58,23,56,8458
32,20,15,8459
80,39,38,8460
16,30,15,8461
27,15,8,8462
34,39,14,8463
40,41,16,8464
30,22,20,8465
95,66,19,8466
29,37,10,8467
26,25,16,8468
41,27,18,8469
41,36,18,8470
45,15,15,8471
32,17,5,8472
32,17,7,8473
21,29,20,8474
31,11,40,8475
23,48,7,8476
45,29,44,8477
43,28,8,8478
35,45,90,8479
57,25,23,8480
40,34,9,8481
34,34,15,8482
20,40,55,8483
20,14,22,8484
45,32,39,8485
31,11,5,8486
30,40,60,8487
16,26,29,8488
62,41,15,8489
29,26,5,8490
45,37,10,8491
16,15,57,8492
27,22,25,8493
24,19,21,8494
35,17,10,8495
51,32,4,8496
55,55,7,8497
73,47,40,8498
60,45,45,8499
64,25,10,8500
35,50,2,8501
31,28,22,8502
40,40,2,8503
42,42,82,8504
55,25,35,8505
16,18,6,8506
20,42,15,8507
20,25,16,8508
20,20,19,8509
29,29,44,8510
34,25,25,8511
24,31,25,8512
37,34,17,8513
16,19,8,8514
16,20,21,8515
27,27,16,8516
65,65,65,8517
45,30,24,8518
48,47,20,8519
27,20,7,8520
60,29,43,8521
36,36,22,8522
53,67,10,8523
28,40,40,8524
50,20,73,8525
32,11,31,8526
60,12,6,8527
47,30,17,8528
32,38,47,8529
35,28,9,8530
45,40,65,8531
38,28,11,8532
32,53,74,8533
35,34,34,8534
37,24,30,8535
19,25,12,8536
50,28,6,8537
17,32,38,8538
103,27,23,8539
42,28,22,8540
31,26,19,8541
39,24,36,8542
42,32,11,8543
16,23,7,8544
64,50,40,8545
32,29,22,8546
82,68,23,8547
35,24,25,8548
43,30,19,8549
43,31,11,8550
48,38,7,8551
39,38,18,8552
26,13,22,8553
31,22,3,8554
15,14,10,8555
97,70,30,8556
102,31,20,8557
40,14,35,8558
60,53,48,8559
19,18,19,8560
60,13,10,8561
22,24,22,8562
33,36,17,8563
32,32,14,8564
18,14,2,8565
29,37,8,8566
22,33,22,8567
33,23,14,8568
13,16,16,8569
85,40,42,8570
36,31,17,8571
36,23,10,8572
31,22,38,8573
25,50,55,8574
53,33,24,8575
38,35,38,8576
32,30,19,8577
29,33,36,8578
47,45,34,8579
25,24,6,8580
38,33,19,8581
35,40,10,8582
27,35,13,8583
22,16,4,8584
73,52,15,8585
43,23,18,8586
40,40,54,8587
22,16,20,8588
48,58,28,8589
70,50,17,8590
81,31,13,8591
21,20,16,8592
25,56,87,8593
44,16,40,8594
20,58,38,8595
19,13,15,8596
37,31,13,8597
50,60,16,8598
50,16,50,8599
38,24,5,8600
63,62,13,8601
29,25,16,8602
58,37,12,8603
74,50,20,8604
37,27,11,8605
30,17,19,8606
25,17,17,8607
17,34,44,8608
43,41,78,8609
45,42,58,8610
26,20,14,8611
35,36,52,8612
54,35,18,8613
31,35,33,8614
35,45,65,8615
35,17,20,8616
24,18,19,8617
45,28,15,8618
13,28,65,8619
35,23,12,8620
27,22,22,8621
32,27,50,8622
76,18,28,8623
23,35,35,8624
44,47,29,8625
17,22,22,8626
45,50,7,8627
30,11,25,8628
47,27,4,8629
54,16,58,8630
25,20,18,8631
40,40,4,8632
21,30,15,8633
38,31,9,8634
44,34,5,8635
25,24,8,8636
32,11,32,8637
22,20,3,8638
45,45,65,8639
30,28,25,8640
48,40,12,8641
62,25,30,8642
19,19,24,8643
23,22,7,8644
22,12,3,8645
15,15,11,8646
22,11,8,8647
15,16,12,8648
55,39,7,8649
50,36,22,8650
30,60,10,8651
23,27,31,8652
50,50,25,8653
25,12,25,8654
80,58,6,8655
68,49,17,8656
25,33,5,8657
37,16,4,8658
75,44,22,8659
34,27,12,8660
33,23,30,8661
41,19,14,8662
32,32,100,8663
20,15,35,8664
42,32,26,8665
28,28,62,8666
44,27,57,8667
28,21,3,8668
22,33,9,8669
33,29,10,8670
68,47,17,8671
32,32,34,8672
85,22,15,8673
38,45,65,8674
70,48,28,8675
24,15,58,8676
65,25,13,8677
37,27,23,8678
75,64,16,8679
28,17,30,8680
25,20,11,8681
47,33,7,8682
42,36,21,8683
25,26,12,8684
44,18,16,8685
60,70,50,8686
28,28,14,8687
46,45,46,8688
22,17,9,8689
38,38,20,8690
45,15,30,8691
38,35,30,8692
37,26,23,8693
33,33,11,8694
60,45,10,8695
24,24,41,8696
44,13,17,8697
28,16,6,8698
71,71,9,8699
50,15,15,8700
47,32,52,8701
50,15,40,8702
55,40,2,8703
50,30,35,8704
23,20,33,8705
38,57,62,8706
26,15,26,8707
16,48,79,8708
27,24,23,8709
30,16,8,8710
50,20,10,8711
28,29,3,8712
25,31,33,8713
20,15,25,8714
33,45,16,8715
29,28,28,8716
37,31,7,8717
30,20,37,8718
82,26,16,8719
38,39,34,8720
33,12,6,8721
70,38,10,8722
55,49,13,8723
26,20,25,8724
70,35,16,8725
30,27,10,8726
27,32,16,8727
22,23,10,8728
40,33,32,8729
70,70,20,8730
33,32,9,8731
23,23,59,8732
23,27,8,8733
62,36,78,8734
55,25,8,8735
17,17,37,8736
16,23,5,8737
64,64,9,8738
25,37,28,8739
40,45,35,8740
45,45,15,8741
38,22,52,8742
19,23,18,8743
22,11,25,8744
20,11,28,8745
24,16,29,8746
46,24,7,8747
24,23,6,8748
34,34,29,8749
40,12,20,8750
54,39,4,8751
23,25,54,8752
81,83,7,8753
60,60,13,8754
26,15,20,8755
24,21,20,8756
53,33,33,8757
23,11,2,8758
59,25,23,8759
26,26,20,8760
31,23,16,8761
28,15,19,8762
31,19,9,8763
95,20,30,8764
22,22,9,8765
16,34,36,8766
54,16,18,8767
45,38,20,8768
32,28,30,8769
100,16,55,8770
36,16,26,8771
25,26,32,8772
32,70,44,8773
25,11,40,8774
15,17,10,8775
19,14,9,8776
26,50,24,8777
52,33,21,8778
21,11,7,8779
105,45,15,8780
26,16,15,8781
42,37,22,8782
21,23,17,8783
38,38,35,8784
46,35,33,8785
30,23,21,8786
33,100,20,8787
27,12,14,8788
48,75,52,8789
46,36,9,8790
26,30,20,8791
42,18,18,8792
55,34,13,8793
66,48,11,8794
36,25,4,8795
46,46,76,8796
45,40,35,8797
65,35,25,8798
21,16,14,8799
48,47,14,8800
27,17,15,8801
45,18,14,8802
36,21,23,8803
34,33,33,8804
40,35,20,8805
50,29,29,8806
31,22,15,8807
32,16,17,8808
45,25,10,8809
54,36,27,8810
38,18,38,8811
35,44,19,8812
26,21,27,8813
31,14,16,8814
60,43,46,8815
73,40,83,8816
40,40,17,8817
33,32,21,8818
42,33,26,8819
18,25,23,8820
26,23,25,8821
32,24,9,8822
105,11,10,8823
53,53,3,8824
16,25,27,8825
47,32,10,8826
30,18,27,8827
52,38,20,8828
46,46,90,8829
51,11,18,8830
20,90,15,8831
30,27,48,8832
16,24,27,8833
54,20,28,8834
28,23,13,8835
21,13,12,8836
85,23,15,8837
43,15,4,8838
32,24,16,8839
10,11,9,8840
29,19,13,8841
97,47,3,8842
43,26,35,8843
66,28,15,8844
37,30,10,8845
30,13,19,8846
50,35,40,8847
38,33,8,8848
19,20,37,8849
56,27,76,8850
42,17,17,8851
41,37,64,8852
24,11,42,8853
17,32,35,8854
29,16,23,8855
30,19,6,8856
26,12,11,8857
26,12,13,8858
49,18,28,8859
25,25,64,8860
25,18,14,8861
27,34,16,8862
73,22,34,8863
29,28,2,8864
37,26,15,8865
27,26,25,8866
40,45,12,8867
68,44,25,8868
65,28,18,8869
34,33,41,8870
8,8,13,8871
48,21,9,8872
37,19,16,8873
16,38,46,8874
29,12,13,8875
45,50,45,8876
30,33,5,8877
22,30,18,8878
51,41,4,8879
31,36,39,8880
26,26,11,8881
33,25,13,8882
27,26,27,8883
27,15,21,8884
40,28,35,8885
48,25,37,8886
32,32,10,8887
51,51,27,8888
40,40,65,8889
36,26,60,8890
20,25,35,8891
61,21,21,8892
22,15,26,8893
35,35,79,8894
30,30,21,8895
46,28,7,8896
37,11,9,8897
47,26,7,8898
30,50,60,8899
48,41,11,8900
33,22,22,8901
40,30,13,8902
32,15,16,8903
19,33,19,8904
35,38,15,8905
16,19,17,8906
52,43,33,8907
49,49,21,8908
50,30,17,8909
58,54,22,8910
45,56,17,8911
30,43,60,8912
18,22,24,8913
61,61,13,8914
17,26,42,8915
19,12,25,8916
47,15,37,8917
40,23,13,8918
26,16,26,8919
34,15,14,8920
26,42,34,8921
48,18,48,8922
31,24,4,8923
37,30,24,8924
24,15,11,8925
41,21,6,8926
48,40,29,8927
42,42,7,8928
27,22,31,8929
17,18,39,8930
21,35,40,8931
41,11,9,8932
27,22,21,8933
33,39,38,8934
66,45,20,8935
30,52,42,8936
95,20,45,8937
24,19,27,8938
52,37,15,8939
23,24,19,8940
36,25,18,8941
28,20,16,8942
64,33,18,8943
104,58,6,8944
69,41,19,8945
31,19,22,8946
17,42,48,8947
24,15,9,8948
18,18,27,8949
60,49,15,8950
35,13,10,8951
36,21,25,8952
16,17,32,8953
41,41,21,8954
25,19,16,8955
61,43,33,8956
34,17,48,8957
102,12,48,8958
29,29,30,8959
42,42,102,8960
33,51,8,8961
48,48,22,8962
27,27,46,8963
29,23,11,8964
44,31,22,8965
43,33,13,8966
55,33,19,8967
55,11,40,8968
18,16,35,8969
88,41,45,8970
23,27,17,8971
35,19,37,8972
32,23,23,8973
23,23,48,8974
40,15,7,8975
27,25,5,8976
28,28,16,8977
28,42,90,8978
98,50,15,8979
33,39,22,8980
41,33,3,8981
59,30,21,8982
30,31,40,8983
40,15,35,8984
30,20,105,8985
45,38,5,8986
29,30,9,8987
16,20,18,8988
28,14,12,8989
30,21,17,8990
45,25,95,8991
45,28,13,8992
35,11,27,8993
19,30,3,8994
35,36,65,8995
17,12,25,8996
55,38,8,8997
41,34,27,8998
105,35,18,8999
26,15,10,9000
25,11,26,9001
39,35,38,9002
24,25,23,9003
68,48,14,9004
31,24,25,9005
18,19,17,9006
60,48,43,9007
38,50,24,9008
73,38,14,9009
45,32,11,9010
36,23,4,9011
71,13,2,9012
54,23,8,9013
26,21,26,9014
23,30,9,9015
25,21,19,9016
21,12,22,9017
26,24,7,9018
37,17,31,9019
33,23,31,9020
46,35,35,9021
23,118,93,9022
42,12,12,9023
48,35,10,9024
24,12,10,9025
41,21,10,9026
20,21,5,9027
50,55,25,9028
17,18,19,9029
62,62,55,9030
26,13,29,9031
24,29,39,9032
22,24,16,9033
26,15,8,9034
24,17,26,9035
56,18,70,9036
26,15,6,9037
32,15,9,9038
54,45,32,9039
86,18,17,9040
15,10,5,9041
49,28,37,9042
49,41,18,9043
43,22,18,9044
59,43,45,9045
17,14,3,9046
24,16,3,9047
57,30,20,9048
27,23,10,9049
48,30,30,9050
31,21,4,9051
24,23,38,9052
89,42,4,9053
85,20,30,9054
66,35,20,9055
42,29,11,9056
62,36,7,9057
20,25,12,9058
38,26,20,9059
18,18,34,9060
36,23,15,9061
75,50,20,9062
38,35,10,9063
50,50,15,9064
16,21,32,9065
18,12,19,9066
24,27,45,9067
31,34,31,9068
40,12,27,9069
38,30,33,9070
20,26,16,9071
46,30,13,9072
104,35,16,9073
47,35,38,9074
40,20,40,9075
20,31,23,9076
16,24,8,9077
14,11,10,9078
32,34,43,9079
49,23,49,9080
54,34,24,9081
60,20,50,9082
41,41,76,9083
40,38,7,9084
32,15,14,9085
65,40,42,9086
38,38,44,9087
63,40,63,9088
61,43,71,9089
51,34,36,9090
65,65,5,9091
69,56,28,9092
58,42,22,9093
61,38,11,9094
62,63,73,9095
24,22,13,9096
20,14,21,9097
58,60,47,9098
16,11,48,9099
58,43,25,9100
56,40,17,9101
58,43,14,9102
30,28,27,9103
38,16,44,9104
36,22,53,9105
32,17,17,9106
47,25,36,9107
39,13,11,9108
16,16,65,9109
60,49,24,9110
35,13,15,9111
16,45,8,9112
21,15,13,9113
52,56,7,9114
90,33,60,9115
48,40,11,9116
28,18,44,9117
60,28,32,9118
16,22,3,9119
75,13,35,9120
32,26,90,9121
42,39,5,9122
40,18,8,9123
32,14,4,9124
40,35,25,9125
31,24,24,9126
21,11,21,9127
99,65,3,9128
38,42,57,9129
61,41,61,9130
38,38,14,9131
63,43,11,9132
45,23,31,9133
35,34,53,9134
26,20,18,9135
25,12,36,9136
30,45,60,9137
19,29,20,9138
100,11,45,9139
80,35,16,9140
37,35,10,9141
55,26,64,9142
42,35,12,9143
28,48,48,9144
33,34,30,9145
29,27,21,9146
25,17,19,9147
89,26,21,9148
100,40,6,9149
40,38,45,9150
54,54,5,9151
16,36,29,9152
99,27,27,9153
20,11,23,9154
80,30,8,9155
35,33,33,9156
26,26,41,9157
45,97,20,9158
30,27,30,9159
24,28,12,9160
46,33,8,9161
92,27,15,9162
52,57,23,9163
29,28,11,9164
47,34,15,9165
25,11,7,9166
28,29,21,9167
71,60,2,9168
18,19,23,9169
27,18,26,9170
37,30,25,9171
28,26,2,9172
37,30,29,9173
60,38,14,9174
27,22,16,9175
39,25,11,9176
15,21,17,9177
85,72,10,9178
32,26,10,9179
41,36,29,9180
15,11,15,9181
60,40,27,9182
31,23,2,9183
18,12,30,9184
18,46,16,9185
33,15,20,9186
21,22,15,9187
51,11,44,9188
45,14,10,9189
27,20,27,9190
64,51,15,9191
33,22,7,9192
60,50,60,9193
36,40,19,9194
99,55,4,9195
33,12,19,9196
35,15,22,9197
20,11,26,9198
30,25,9,9199
19,11,44,9200
43,72,11,9201
61,41,3,9202
24,20,30,9203
32,45,4,9204
22,22,3,9205
16,12,45,9206
19,25,37,9207
19,13,20,9208
35,24,12,9209
68,48,18,9210
23,13,17,9211
60,17,8,9212
27,35,26,9213
59,11,27,9214
85,30,15,9215
35,27,10,9216
38,49,79,9217
25,19,22,9218
36,20,3,9219
36,29,35,9220
25,16,20,9221
31,22,4,9222
41,23,21,9223
60,21,33,9224
20,20,70,9225
16,26,34,9226
34,16,15,9227
33,24,12,9228
31,31,21,9229
20,19,52,9230
73,28,85,9231
40,29,37,9232
28,20,12,9233
23,13,15,9234
45,40,11,9235
48,43,18,9236
65,55,8,9237
12,10,10,9238
30,11,3,9239
22,38,44,9240
44,21,34,9241
33,16,8,9242
47,15,18,9243
71,18,2,9244
26,36,5,9245
27,11,9,9246
31,23,12,9247
22,16,33,9248
46,28,44,9249
40,35,30,9250
36,21,26,9251
50,25,5,9252
53,26,62,9253
40,25,60,9254
64,38,37,9255
26,29,21,9256
98,12,3,9257
26,25,13,9258
26,20,3,9259
31,34,65,9260
40,38,54,9261
25,30,41,9262
57,38,15,9263
29,25,24,9264
36,36,15,9265
28,30,7,9266
36,27,9,9267
29,25,13,9268
40,40,21,9269
42,24,7,9270
100,60,8,9271
35,30,21,9272
46,11,36,9273
21,24,22,9274
48,24,23,9275
36,36,19,9276
37,37,70,9277
30,14,19,9278
33,25,12,9279
17,17,30,9280
30,35,10,9281
68,77,55,9282
43,39,14,9283
55,28,18,9284
18,22,25,9285
67,20,10,9286
36,17,32,9287
38,29,8,9288
26,13,33,9289
54,54,20,9290
35,48,47,9291
55,27,7,9292
20,27,23,9293
23,13,22,9294
28,37,8,9295
36,21,21,9296
59,37,22,9297
41,50,76,9298
13,14,12,9299
29,25,26,9300
69,17,39,9301
65,20,13,9302
37,32,10,9303
55,40,33,9304
50,41,28,9305
67,44,26,9306
73,43,4,9307
70,13,51,9308
32,12,47,9309
28,34,29,9310
16,28,40,9311
25,22,14,9312
21,15,16,9313
28,28,75,9314
34,34,4,9315
36,25,25,9316
50,16,25,9317
22,20,10,9318
18,18,4,9319
35,28,15,9320
33,16,19,9321
100,35,7,9322
29,19,17,9323
32,24,3,9324
37,56,52,9325
21,20,5,9326
21,15,22,9327
16,27,22,9328
27,36,57,9329
17,26,9,9330
22,30,2,9331
16,31,24,9332
24,11,12,9333
27,11,14,9334
16,23,6,9335
60,48,30,9336
37,34,44,9337
42,20,10,9338
55,46,67,9339
39,33,9,9340
27,27,21,9341
60,40,45,9342
26,22,3,9343
14,16,12,9344
63,55,40,9345
26,16,3,9346
30,100,15,9347
23,36,37,9348
23,20,24,9349
37,26,7,9350
33,21,26,9351
33,16,28,9352
45,40,60,9353
70,30,8,9354
60,15,40,9355
32,37,25,9356
26,36,9,9357
24,22,12,9358
26,19,20,9359
28,14,10,9360
53,36,18,9361
104,35,25,9362
45,30,6,9363
23,24,7,9364
20,12,4,9365
24,39,18,9366
14,9,3,9367
23,21,17,9368
30,18,30,9369
24,20,14,9370
20,11,45,9371
27,23,6,9372
105,25,70,9373
73,46,16,9374
39,34,15,9375
82,33,42,9376
80,30,15,9377
85,15,85,9378
32,25,10,9379
32,15,32,9380
35,17,14,9381
22,23,20,9382
65,45,4,9383
39,29,7,9384
102,30,33,9385
20,50,8,9386
27,29,20,9387
78,55,11,9388
62,60,55,9389
32,26,13,9390
30,31,14,9391
52,12,12,9392
23,19,37,9393
39,33,28,9394
27,35,23,9395
51,34,21,9396
69,12,10,9397
26,24,20,9398
55,38,7,9399
31,20,25,9400
42,31,26,9401
43,37,14,9402
37,25,25,9403
42,42,41,9404
30,23,9,9405
52,38,12,9406
50,105,8,9407
22,27,45,9408
26,20,19,9409
35,26,15,9410
32,21,44,9411
105,30,20,9412
23,18,4,9413
19,23,19,9414
16,23,13,9415
65,35,72,9416
31,37,18,9417
34,18,34,9418
38,23,90,9419
38,56,28,9420
